synthetic_case_id,split,coverage,critical_coverage,matched_chunks,id_conflicts,amount_conflicts,date_conflicts,status_conflicts,identity_coverage,label,synthetic
SYNTHETIC-00839,validation,0.1534763761898843,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00840,train,0.11303251727223401,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00841,train,0.8518301992527254,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00842,train,0.7070466428151014,1.0,6.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-00843,train,0.5668319970862903,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00844,train,0.24736456413322142,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00845,train,0.8974430501153393,0.0,8.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-00846,train,1.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00847,train,0.37055760613619537,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00848,train,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00849,train,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00850,validation,0.7041826547100458,1.0,7.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-00851,train,0.49954130765091276,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00852,validation,0.8643765412987141,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00853,train,0.9416194973042786,1.0,4.0,1.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-00854,validation,0.4084208968817395,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00855,train,1.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-00856,train,0.7545257630264737,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00857,train,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00858,train,0.062489839377160517,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00859,train,0.6767560197712793,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00860,held_out_test,1.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00861,validation,0.552130296635134,1.0,8.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-00862,validation,0.5899671822780381,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00863,train,0.38574048547905027,1.0,4.0,0.0,1.0,0.0,1.0,1.0,0,True
SYNTHETIC-00864,train,0.9832273539614624,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00865,held_out_test,0.23739779228585778,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00866,train,0.2479643637924323,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00867,train,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00868,train,0.3955519588290367,0.0,6.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00869,validation,0.5735200287758909,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-00870,held_out_test,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-00871,validation,0.930134603445176,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-00872,held_out_test,0.30889434993822007,1.0,2.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00873,train,0.9970720589119705,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-00874,held_out_test,0.8661516260128764,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00875,train,0.10984430675658181,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00876,held_out_test,0.5890231621054534,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00877,validation,0.45347349338617166,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00878,validation,0.2426870458257846,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00879,held_out_test,0.6071295706758347,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-00880,validation,0.588955753809498,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00881,train,0.7221832572107885,0.0,8.0,1.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00882,train,0.2268018351148641,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00883,train,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00884,validation,0.813250543284211,1.0,6.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-00885,validation,0.7842754599088779,1.0,8.0,0.0,0.0,1.0,0.0,0.5,0,True
SYNTHETIC-00886,train,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00887,train,0.7649073607070732,1.0,5.0,0.0,0.0,1.0,0.0,0.5,0,True
SYNTHETIC-00888,validation,0.395997480087641,1.0,5.0,1.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-00889,validation,0.6417040860713115,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00890,validation,0.16210225673934328,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00891,held_out_test,0.7541409918689865,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00892,validation,0.5989810226576955,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00893,validation,0.5367181103663754,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00894,train,0.271187886184748,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00895,train,0.5631424024685182,1.0,7.0,1.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00896,held_out_test,0.0782111634553213,0.0,6.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00897,validation,0.20077160706563185,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00898,train,0.8310129512890512,0.0,7.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-00899,train,0.22282614393071065,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-00900,train,0.41007687220760936,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-00901,held_out_test,0.1257307604730012,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00902,train,0.6203959278727582,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00903,train,0.9232424858946714,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-00904,train,0.25246636692030655,0.0,2.0,0.0,1.0,0.0,0.0,0.5,0,True
SYNTHETIC-00905,train,0.9260191610049285,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00906,held_out_test,0.4832178275825135,1.0,5.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-00907,train,0.4322043118141323,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00908,train,0.6694585082537923,0.0,8.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-00909,train,0.6407786001929067,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00910,validation,0.7173051213141372,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00911,train,0.46988903577470137,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00912,train,0.6527165698789542,1.0,7.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00913,train,0.5894265017459688,1.0,5.0,0.0,1.0,1.0,0.0,1.0,0,True
SYNTHETIC-00914,train,0.8052956169720764,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0,True
SYNTHETIC-00915,train,0.871321927101607,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-00916,held_out_test,0.332549561585954,1.0,7.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-00917,train,0.4979094668483868,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-00918,held_out_test,0.05085845681835389,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00919,held_out_test,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00920,held_out_test,0.7378112764105017,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-00921,train,0.48351015885146875,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00922,validation,0.7585833704868443,1.0,6.0,0.0,0.0,0.0,1.0,0.5,0,True
SYNTHETIC-00923,validation,0.9385974280958567,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00924,held_out_test,0.6322281941766899,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00925,held_out_test,0.306417175859076,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00926,validation,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00927,validation,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00928,train,0.7403519332980389,1.0,5.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00929,train,0.6324615125467455,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00930,train,0.4002417672258328,1.0,6.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-00931,train,0.804154086219471,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00932,train,0.12868296640219712,1.0,7.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-00933,train,0.6960791827073068,1.0,8.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00934,train,0.7231470870818175,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00935,validation,0.4407963824341199,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00936,train,0.49902023109952953,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00937,held_out_test,0.3300784057372178,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00938,held_out_test,0.11254231690289483,1.0,8.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00939,validation,0.41934878853423874,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00940,train,0.873235663848852,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00941,train,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00942,validation,0.7975494933667887,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00943,train,0.09130235963329984,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00944,held_out_test,0.6801703382554459,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-00945,validation,0.24991948129873204,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00946,train,0.6881621332036383,1.0,7.0,0.0,1.0,0.0,0.0,0.5,0,True
SYNTHETIC-00947,train,0.573428417002069,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-00948,train,0.7827803954322314,1.0,4.0,0.0,0.0,1.0,0.0,0.5,0,True
SYNTHETIC-00949,train,0.2650678789920159,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00950,validation,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-00951,validation,0.28536800913649923,0.0,7.0,1.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-00952,train,0.8330538467423823,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00953,train,0.8093901495704509,0.0,5.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00954,train,0.9135902384148625,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00955,held_out_test,0.2829872033053304,1.0,4.0,0.0,0.0,1.0,0.0,0.5,0,True
SYNTHETIC-00956,train,0.8648133108909881,1.0,6.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-00957,held_out_test,0.6938759042874837,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00958,train,0.7330086483521419,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00959,train,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00960,validation,0.4868051224628651,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00961,train,0.3368517912601572,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00962,validation,1.0,1.0,8.0,1.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00963,train,0.17987021019616922,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00964,train,0.4387341118456309,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-00965,train,0.5057735541784916,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-00966,train,0.7728301887147924,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00967,train,0.6858366890966501,1.0,8.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00968,train,0.2716211465808002,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-00969,validation,0.5172620920800033,1.0,5.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00970,validation,0.7179198129765821,1.0,5.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-00971,train,0.09430723245481847,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00972,held_out_test,0.6211700385484037,1.0,6.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00973,validation,0.6161366294433027,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00974,validation,0.489035963519466,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00975,train,0.6247107620786698,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00976,validation,0.7635984445430702,1.0,2.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00977,validation,0.8636943498406064,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00978,held_out_test,0.8863009756475535,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00979,train,0.6329795100337071,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00980,train,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00981,held_out_test,0.7913679959151182,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0,True
SYNTHETIC-00982,train,0.8271832447775637,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00983,train,0.6292953201461157,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00984,held_out_test,0.6585680722213504,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00985,held_out_test,0.7129808966244803,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-00986,train,0.593050627249952,1.0,7.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00987,train,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00988,held_out_test,0.3700512914422518,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00989,validation,0.6711169869407603,0.0,6.0,0.0,0.0,1.0,0.0,0.5,0,True
SYNTHETIC-00990,validation,1.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00991,train,0.6361683960799435,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00992,validation,0.5036022772224529,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00993,train,0.5795379964453682,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00994,train,0.6693333910322077,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00995,train,0.9760294062675122,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00996,validation,0.12570003370211533,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00997,train,0.6086837553630917,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0,True
SYNTHETIC-00998,train,0.7903986535544687,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,True
SYNTHETIC-00999,train,0.4179127593144529,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01000,train,0.6918685208527783,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01001,train,0.8974620589369611,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01002,validation,0.8079673422069661,1.0,3.0,0.0,1.0,1.0,0.0,1.0,0,True
SYNTHETIC-01003,held_out_test,0.30152821988453826,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01004,train,0.9482817516958176,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01005,validation,0.24825995833522918,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01006,validation,0.5437946207517657,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-01007,validation,0.4323827151075462,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01008,validation,0.4245388888928275,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01009,train,0.5046600890226028,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01010,held_out_test,0.5684358443534474,1.0,5.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-01011,train,0.5248083974099159,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01012,train,0.057079960631602825,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01013,train,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,True
SYNTHETIC-01014,train,0.6524218342396697,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01015,validation,0.5667284832075954,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01016,train,0.22700000257687306,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01017,train,0.8768983929365649,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01018,validation,0.5432099657801752,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-01019,held_out_test,0.49165271186417614,0.0,6.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01020,train,0.48988206735741974,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01021,train,0.5720458695259402,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01022,validation,0.16238707335534727,0.0,8.0,0.0,0.0,0.0,1.0,0.5,0,True
SYNTHETIC-01023,train,0.16814291259013128,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01024,train,0.2415779292677259,1.0,8.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-01025,train,0.8390854925124818,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01026,validation,0.48025768261240354,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01027,train,0.9900557269420933,1.0,2.0,0.0,1.0,0.0,0.0,0.5,0,True
SYNTHETIC-01028,held_out_test,0.814229661846007,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01029,held_out_test,0.7169959799523233,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01030,held_out_test,0.8562641819555739,1.0,4.0,1.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-01031,train,0.09610556936349726,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01032,train,0.716057974237515,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01033,train,0.6727141036604753,1.0,7.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-01034,train,0.884696387644696,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01035,train,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01036,validation,0.11407447310985896,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01037,train,0.15218118835039413,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01038,validation,0.21151993348573161,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0,True
SYNTHETIC-01039,validation,0.03702427442719994,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01040,train,0.2544811309358712,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-01041,held_out_test,0.6183284325234066,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01042,train,0.4314908005768197,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01043,validation,0.5026015288574741,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01044,train,0.11364469495401451,1.0,4.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01045,train,0.7264680337280169,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01046,train,0.6593593166204963,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01047,held_out_test,0.7271152777694777,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01048,train,0.746674774460528,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01049,train,0.48883167097323754,1.0,8.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-01050,held_out_test,0.7714944680763623,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01051,validation,0.308800929313061,1.0,6.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01052,held_out_test,0.43580029894177996,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01053,train,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01054,train,0.487561423990295,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01055,train,0.21913550239832788,0.0,7.0,0.0,1.0,0.0,0.0,0.5,0,True
SYNTHETIC-01056,train,0.49036899474484485,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01057,validation,0.7819022243351984,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-01058,validation,0.4417664360578094,0.0,8.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01059,train,0.7163405362032643,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01060,held_out_test,0.7352431117059313,1.0,8.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01061,train,0.46802555232990883,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01062,validation,0.38175714341027084,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01063,train,0.42181111724176495,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01064,train,0.5857786932518501,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-01065,validation,0.442121273184353,1.0,8.0,0.0,0.0,1.0,0.0,0.5,0,True
SYNTHETIC-01066,held_out_test,0.22992501674449856,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01067,train,0.6252136209086389,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-01068,validation,0.7213533889360064,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01069,train,0.5987237706048774,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01070,train,0.7960777772727834,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01071,train,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01072,train,0.8497393736935809,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01073,train,0.5187427581661086,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01074,validation,0.19170976276231136,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01075,validation,0.4394406188511575,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01076,train,0.14718546737882104,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01077,train,0.9514742089604944,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01078,held_out_test,0.8747687351306062,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-01079,held_out_test,0.14054985733122805,1.0,8.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01080,train,0.9663329222456439,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01081,train,0.41145572180235024,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01082,train,0.5014127231578651,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01083,validation,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01084,train,0.3057969843043261,1.0,5.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01085,train,0.48212775015574816,1.0,5.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-01086,train,0.6376803034544153,1.0,7.0,1.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-01087,train,0.9958701852851647,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01088,train,0.6485855390481378,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01089,train,0.4698351542297009,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0,True
